,theta,theta_past_ma10
732,1.4477281812770322,0.7701973696343536
733,1.0098651654394282,0.8035744725956911
734,1.1271530462656327,0.8581877441993399
735,1.347304651198462,0.9255008186447089
736,1.4782820808995012,1.0145950878845542
737,1.3272349003297907,1.1167969913170175
738,1.327005382118851,1.2038345741997336
739,1.3254803976406633,1.2907630101200616
740,1.6552641255885405,1.3751366685383073
741,1.7882140245770273,1.3624527274753726
742,1.9700889288427417,1.3833531955334935
743,2.1384648302399487,1.4355892702900646
744,3.0601434608095115,1.5484492367701166
745,3.13079924038966,1.7417482782245046
746,1.5215985576817914,1.920097737143624
747,1.349284561046682,1.9244293848218532
748,1.144462851204265,1.9266343508935422
749,0.35906968914681303,1.908380097802084
750,0.3416111484108012,1.811739026952699
751,0.18925891952258264,1.6803737292349248
752,0.19072590400784686,1.5204782187294803
753,0.19326417278249658,1.3425419162459908
754,0.1959848911505156,1.1480218505002457
755,0.20136061478242326,0.8616059935343461
756,0.20565143258996255,0.5686621309736225
757,0.20473286170236638,0.4370674184644396
758,1.3894067577563967,0.32261224853000803
759,1.7507146916535994,0.34710663918522117
760,1.525894613962461,0.4862711394358998
761,1.5220749058055285,0.6046994859910658
762,1.1290246506554493,0.7379810846193604
763,1.0198615891583087,0.8318109592841207
764,0.3383628011387485,0.9144707009217019
765,0.3297772874499644,0.9287084919205251
766,0.11407459228985652,0.9415501591872791
767,0.116211751530413,0.9323924751572686
768,0.11990176055437313,0.9235403641400733
769,0.12236797055285746,0.7965898644198709
770,0.12664140916669903,0.6337551923097968
771,0.1266550099958345,0.4938298718302206
772,0.12763451215886504,0.3542878822492512
773,0.267658712316585,0.2541488683995927
774,0.32109886631062823,0.17892858071542037
775,0.3032136119436131,0.17720218723260833
776,0.29045616108469163,0.17454581968197322
777,0.27440480787279264,0.19218397656145672
778,0.2791882279778965,0.2080032821956947
779,0.41151991103285296,0.22393192893804703
780,0.3722776684775945,0.25284712298604656
781,0.4192548294387021,0.27741074891713613
782,0.43910078273696557,0.3066707308614229
783,0.4367443322944753,0.33781735791923295
784,0.47793875623243764,0.35472591991702196
785,0.3795812487279872,0.3704099089092029
786,0.38949477716805475,0.3780466725876403
787,0.46630892856371836,0.3879505341959767
788,0.63434233139882,0.4071409462650692
789,0.6377260830281711,0.4426563566071616
790,0.6616009556767585,0.4652769738066934
791,0.9871140623951152,0.4942093025266098
792,1.0501299991175042,0.5509952258222511
793,0.9338263543806719,0.6120981474603049
794,1.026245929580828,0.6618063496689246
795,1.3714595910754286,0.7166370670037636
796,1.38208094390402,0.8158249012385077
797,1.2989950825738787,0.9150835179121042
798,1.4631088277229145,0.9983521333131204
799,1.5509207621369954,1.0812287829455298
800,1.6292517549992254,1.1725482508564122
801,1.5784086122977459,1.2693133307886588
802,1.575465449591109,1.328442785778922
803,1.7912776023389327,1.3809763308262826
804,1.676179442992869,1.4667214556221084
805,0.69391050765376,1.5317148069633126
806,0.697362403125548,1.463959898621146
807,0.6840939074897858,1.3954880445432987
808,0.7514115688248587,1.3339979270348892
809,0.7270748724034384,1.2628282011450838
810,0.40506179559080296,1.180443612171728
811,0.29504424494620773,1.0580246162308857
812,0.30582730198677754,0.9296881794957319
813,0.28112787974729553,0.8027243647352987
814,0.3384174323065665,0.651709392476135
815,0.41616345046862385,0.5179331914075048
816,0.8289882153100055,0.49015848568899123
817,1.1471481334125515,0.5033210669074369
818,1.1233372039650986,0.5496264894997135
819,1.1689592684187022,0.5868190530137376
820,1.1789558991246245,0.6310074926152639
821,1.2976322670681715,0.7083969029686461
822,1.1038183169605533,0.8086557051808425
823,1.0528758149390798,0.88845480667822
824,1.1694194520056502,0.9656296001973985
825,1.3648653561059285,1.0487298021673068
826,0.9736891666111341,1.1435999927310374
827,0.7420887057124405,1.1580700878611503
828,0.7623006446515252,1.117564145091139
829,0.8296384117729014,1.0814604891597817
830,0.8611862579785876,1.0475284034952015
831,0.7743993931935133,1.015751439380598
832,0.7805022842815245,0.963428151993132
833,0.7016047919266559,0.9310965487252293
834,0.7101049992578332,0.8959694464239869
835,0.6743460617145273,0.8500380011492051
836,0.6790673161886626,0.780986071710065
837,0.680210147558534,0.7515238866678178
838,1.1444859183716285,0.7453360308524272
839,1.6507136520768144,0.7835545582244375
840,1.51146939192811,0.8656620822548288
841,1.539784449443504,0.9306903956497811
842,1.8926426948559067,1.0072289012747802
843,1.0984461517764443,1.1184429423322184
844,1.1091950357918159,1.1581270783171973
845,1.1350166725509474,1.1980360819705955
846,1.0448880336706459,1.2441031430542373
847,1.1311406085413325,1.280685214802436
848,1.132015018614435,1.3257782609007156
849,1.156468933407535,1.3245311709249963
850,1.0633649307986905,1.2751066990580684
851,1.121573573492904,1.2302962529451265
852,1.1326981803202019,1.1884751653500665
853,1.2712398300089425,1.1124807138964958
854,1.1124098814504575,1.1297600817197457
855,1.0954380945385,1.1300815662856099
856,1.0561393354259612,1.1261237084843654
857,1.1134657298167332,1.1272488386598967
858,1.0456219394046447,1.1254813507874368
859,0.5578127218229763,1.1168420428664578
860,0.26093005986437046,1.056976421708002
861,0.1499720176325359,0.9767329346145699
862,0.09328410645082463,0.879572779028533
863,0.08102224390111915,0.7756313716415953
864,0.08623346301810922,0.656609613030813
865,0.10996733221135364,0.5539919711875781
866,0.13618909284692296,0.4554448949548635
867,0.1542305366820159,0.3634498706969597
868,0.14870642653763272,0.267526351383488
869,0.16884013197445732,0.1778348000967868
870,0.23300381836089717,0.1389375411119349
871,0.49101863230512693,0.13614491696158756
872,0.41255889983018446,0.17024957842884667
873,0.3142206833168242,0.20217705776678266
874,0.32649758082161756,0.22549690170835315
875,0.2972538898791417,0.249523313488704
876,0.29895046641926437,0.2682519692554828
877,0.27708479714413053,0.28452810661271694
878,0.2736852943952215,0.2968135326589284
879,0.2823807221737161,0.30931141944468726
880,0.2673592975085112,0.3206654784646132
881,0.2300224908049298,0.32410102637937455
882,0.23372868738075092,0.29800141222935483
883,0.27361024963193264,0.2801183909844115
884,0.4878702114103044,0.2760573476159224
885,0.7821044676531468,0.292194610674791
886,2.1010321685888167,0.34067966845219155
887,1.934400771833924,0.5208878386691468
888,1.719785255870891,0.6866194361381261
889,1.048595813095637,0.831229432285693
890,0.4790083606176932,0.9078509413778851
891,0.07400165130929007,0.9290158476888033
892,0.05266294763459732,0.9134137637392394
893,0.05223451823503931,0.895307189764624
894,0.055873320190665925,0.8731696166249346
895,0.06348296483241965,0.8299699275029708
896,0.0776459360624923,0.7581077772208982
897,0.1764168011717984,0.5557691539682657
898,0.12852156787983376,0.3799707569020531
899,0.13902289095483164,0.22084438810294743
900,0.12212601474623591,0.12988709588886688
901,0.10772719097557065,0.09419886130172114
902,0.10330065189764119,0.0975714152683492
903,0.1573452414579097,0.10263518569465357
904,0.3922685488373749,0.11314625801694063
905,0.3784140340943343,0.1467857808816115
906,0.642730424564753,0.178278887807803
907,0.33372047816473266,0.23478733665802903
908,0.2071438527279108,0.25051770435732246
909,0.20692342311319548,0.2583799328421302
910,0.20680060887744497,0.26516998605796654
911,0.22203738314026394,0.2736374454710875
912,0.22694719012875578,0.2850684646875568
913,0.3203246705418964,0.2974331185106683
914,0.33839338149786635,0.3137310614190669
915,0.319537383250164,0.30834354468511604
916,0.37405209912515675,0.30245587960069903
917,0.46320464389335503,0.27558804705673945
918,0.3198064351795458,0.28853646362960167
919,0.3236756223214537,0.29980272187476514
920,0.34052567901696273,0.31147794179559096
921,0.3547925028336007,0.3248504488095428
922,0.3472196792233476,0.3381259607788764
923,0.33511982715858635,0.35015320968833563
924,0.3178839645369402,0.3516327253500046
925,0.4908640319135464,0.349581783653912
926,0.7156228593481998,0.36671444852025026
927,0.7346822897102457,0.40087152454255454
928,0.7251927291516732,0.4280192891242436
929,0.6386138047884086,0.46855791852145634
930,0.7957339162403344,0.5000517367681518
931,1.1752258660906247,0.545572560490489
932,1.6613890720210747,0.6276158968161913
933,1.7173500363292844,0.7590328360959642
934,3.281856345621491,0.8972558570130339
935,2.224465813483759,1.1936530951214892
936,1.6526904460759697,1.3670132732785103
937,1.4341754099990978,1.4607200319512872
938,1.2544014412277873,1.5306693439801724
939,0.9402788703392464,1.5835902151877839
940,0.9188604917729718,1.6137567217428674
941,1.0010022757352208,1.6260693792961312
942,1.3516933770382313,1.608647020260591
943,1.3779335333153035,1.5776774507623066
944,1.7070296691001057,1.5437358004609085
945,1.4270172226286695,1.3862531328087702
946,1.4527402611048024,1.306508273723261
947,1.2084434363454366,1.2865132552261442
948,1.0405570864367788,1.2639400578607782
949,1.092690712850849,1.2425556223816774
950,1.0596976516864867,1.2577968066328378
951,1.072428598397537,1.2718805226241892
952,1.1187941459177235,1.2790231548904205
953,1.1171649491461038,1.2557332317783698
954,1.3348378629856685,1.22965637336145
955,0.9811453383249314,1.1924371927500064
956,0.7110877066074537,1.1478500043196325
957,0.7452583374777065,1.0736847488698977
958,0.659831820472942,1.0273662389831246
959,0.8312733184792281,0.9892937123867409
960,1.1114536312238374,0.9631519729495788
961,1.587428389689095,0.968327570903314
962,1.2208040222054148,1.0198275500324698
963,1.1298188934546962,1.030028537661239
964,1.1999663751666012,1.031293932092098
965,1.2106499472542278,1.0178067833101914
966,1.21344122867581,1.040757244203121
967,1.209922455633538,1.0909925964099565
968,1.4399226727811905,1.1374590082255398
969,1.7189943860455466,1.2154680934563646
970,1.960453276647188,1.3042402002129965
971,0.9731054125455542,1.3891401647553314
972,1.02452473501611,1.3277078670409774
973,1.0415285310519287,1.308079938322047
974,1.0413365395068348,1.2992509020817704
975,0.9246353367076253,1.2833879185157935
976,0.7645346055708087,1.2547864574611334
977,0.6631517008586221,1.2098957951506333
978,0.9488440801831272,1.1552187196731416
979,0.9852904150087707,1.1061108604133352
980,1.0316600072823379,1.0327404633096577
981,1.0700590685770075,0.9398611363731726
982,1.0246572019958995,0.9495565019763179
983,0.9690283203235522,0.9495697486742969
984,0.9214290970805775,0.9423197276014594
985,0.9191554923857266,0.9303289833588335
986,0.919413083723102,0.9297809989266437
987,0.9640564623638697,0.945268846741873
988,1.3726167884578604,0.9753593228923979
989,0.9448787602864137,1.0177365937198712
990,1.032910427276525,1.0136954282476354
991,1.1732813783549259,1.0138204702470541
992,1.1729544978029265,1.024142701224846
993,1.1722558020556686,1.0389724308055486
994,1.0943454841057807,1.0592951789787601
995,1.1035298566789735,1.0765868176812807
996,1.8282433551063952,1.0950242541106054
997,1.6493886359260055,1.1859072812489346
998,1.6862018837555781,1.2544404986051483
999,1.7230078889010165,1.28579900813492
1000,1.3996249800709784,1.3636119209963802
1001,1.5816496980214685,1.4002833762758256
1002,1.3570684017514951,1.4411202082424799
1003,1.1920723554549706,1.4595315986373367
1004,0.8563020780508932,1.461513253977267
1005,0.9954139072958712,1.4377089133717782
1006,1.1926081056670912,1.426897318433468
1007,1.189136382745091,1.3633337934895375
1008,1.3483822436066184,1.317308568171446
1009,1.3986867408917023,1.28352660415655
1010,1.4005215273429028,1.2510944893556188
1011,1.5508778346725918,1.2511841440828113
1012,1.4261493139186883,1.2481069577479234
1013,1.6305516028736184,1.2550150489646428
1014,1.357982227234391,1.2988629737065076
1015,1.348630448530034,1.3490309886248573
1016,0.9162953543123599,1.3843526427482735
1017,0.7257134202861663,1.3567213676128005
1018,0.7270599415648717,1.3103790713669081
1019,0.7568627523836822,1.2482468411627334
1020,0.7617716039671293,1.1840644423119313
1021,0.721469011755189,1.120189449974354
1022,0.7411324064487147,1.0372485676826138
1023,0.7208651360161908,0.9687468769356163
1024,0.7222392995858351,0.8777782302498736
1025,1.0527532229793075,0.814203937485018
1026,2.3875963471135355,0.7846162149299454
1027,2.382248908152809,0.9317463142100628
1028,1.9554647803619667,1.0973998629967272
1029,1.6303533172565585,1.2202403468764367
1030,1.6691641632063634,1.3075894033637243
1031,1.683135496922304,1.3983286592876478
1032,1.1985232610157637,1.4944953078043592
1033,0.8975038369811038,1.5402343932610643
1034,0.7244455612897895,1.5578982633575555
1035,0.6546822024019221,1.5581188895279507
1036,0.6050933744825019,1.5183117874702123
1037,0.428293513131411,1.3400614902071089
1038,0.42520632397727876,1.1446659507049692
1039,0.43140125680601293,0.9916401050665004
1040,0.4500560657187087,0.8717448990214459
1041,0.4476911505768962,0.7498340892726804
1042,0.432391115541226,0.6262896546381396
1043,0.44158047323642674,0.5496764400906858
1044,0.6906236827858334,0.504084103716218
1045,1.0149336434822729,0.5007019158658225
1046,0.693689601933897,0.5367270599738576
1047,0.5809498349128137,0.545586682718997
1048,0.6197619391650229,0.5608523148971373
1049,0.6326906574200506,0.5803078764159117
1050,1.012738014268206,0.6004368164773155
1051,1.2011709995104933,0.6567050113322652
1052,1.0458357838427246,0.7320529962256249
1053,0.4019654203170366,0.7933974630557747
1054,0.38203256880672043,0.7894359577638358
1055,0.36295844257168014,0.7585768463659245
1056,0.3645053599259697,0.6933793262748653
1057,0.3600683213393621,0.6604609020740725
1058,0.3535987825448403,0.6383727507167274
1059,0.16199221067768674,0.6117564350547091
1060,0.16781888888769236,0.5646865903804728
1061,0.17282808164967003,0.4801946778424214
1062,0.17778601442407843,0.37736038605633904
1063,0.1741343608706912,0.29055540911447436
1064,0.17265217840570465,0.2677723031698399
1065,0.17058184924303407,0.2468342641297383
1066,0.896115355633824,0.22759660479687369
1067,0.20420015340040637,0.2807576043676591
1068,0.09022313930016002,0.26517078757376356
1069,0.05551859006758337,0.23883322324929548
1070,0.049726659538714156,0.22818586118828516
1071,0.05375041749249997,0.21637663825338732
1072,0.06352543203808929,0.20446887183767032
1073,0.09015506624128192,0.19304281359907144
1074,0.12188913486470442,0.1846448841361305
1075,0.0920026476192909,0.17956857978203047
1076,0.08496273845437471,0.17171065961965615
1077,0.08859124340321332,0.09059539790171123
1078,0.08260418450898566,0.07903450690199192
1079,0.0827525628975326,0.07827261142287448
1080,0.11995272762583423,0.0809960087058694
1081,0.1281392023328256,0.08801861551458141
1082,0.11475005233429778,0.09545749399861399
1083,0.10843098100052086,0.10057995602823482
1084,0.1050092381746287,0.10240754750415873
1085,0.10160811278815221,0.10071955783515114
1086,0.09371068021041833,0.10168010435203727
1087,0.09055722997320714,0.10255489852764163
1088,0.13473033970269885,0.10275149718464102
1089,0.64366534406423,0.10796411270401234
1090,0.7668180979818063,0.1640553908206821
1091,0.8945950671480429,0.2287419278562793
1092,0.889065217629326,0.30538751433780104
1093,0.8451148894857773,0.38281903086730384
1094,0.7617765409014297,0.45648742171582946
1095,0.8309294314829001,0.5221641519885096
1096,0.7062234298588079,0.5950962838579843
1097,0.8277918226793142,0.6563475588228233
1098,1.2822732984323564,0.730071018093434
1099,0.1696467340535667,0.8448253139663999
1100,0.16765671026370282,0.7974234529653335
1101,0.16742221690683984,0.7375073141935231
1102,0.16585851203180818,0.6647900291694028
1103,0.16414530216085918,0.592469358609651
1104,0.16514716558760648,0.5243723998771592
1105,0.15463597919373367,0.4647094623457769
1106,0.09293931157648135,0.39708011711686025
1107,0.07782749193962026,0.3357517052886276
1108,0.08109638076688547,0.26075527221465816
1109,0.08388674432807143,0.1406375804481111
1110,0.0860612156110905,0.13206158147556157
1111,0.08753846879867053,0.12390203201030034
1112,0.0844170619768869,0.1159136571994834
1113,0.1074227056267083,0.1077695121939913
1114,0.20968143462319275,0.1020972525405762
1115,0.171594306180062,0.10655067944413484
1116,0.17250003421436183,0.10824651214276766
1117,0.17851101536949457,0.1162025844065557
1118,0.1749038007191926,0.12627093674954312
1119,0.17186049339551182,0.13565167874477385
1120,0.17288148586240745,0.1444490536515179
1121,0.17495848031495712,0.15313108067664957
1122,0.5353305032440332,0.16187308182827825
1123,0.48321575492132074,0.20696442595499284
1124,0.4799901206711081,0.2445437308844541
1125,0.47930570955810115,0.27157459948924567
1126,0.47597598704439065,0.3023457398270496
1127,0.4723519566861083,0.3326933351100524
1128,0.4685209502049848,0.3620774292417138
1129,0.7928354023049511,0.391439144190293
1130,0.7628342419632433,0.4535366350812369
1131,0.7150078893310946,0.5125319106913205
1132,0.7099513946661172,0.5665368515929343
1133,0.7054308066600649,0.5839989407351427
1134,1.0890356286419887,0.6062204459090171
1135,0.948040631967199,0.6671249967061051
1136,0.9201744937656269,0.7139984889470149
1137,0.9963774881316103,0.7584183396191386
1138,1.3638589853542642,0.8108208927636887
1139,1.50697349466262,0.9003546962786168
1140,1.1980596512502613,0.9717685055143838
1141,1.0707910969178647,1.0152910464430853
1142,0.9262076954519989,1.0508693672017624
1143,0.9271542654165061,1.0724949972803508
1144,1.0426214606479332,1.0946673431559948
1145,1.1305540540274885,1.0900259263565892
1146,1.2117653696337427,1.108277268562618
1147,0.4027885421036601,1.1374363561494296
1148,0.3837693812811769,1.0780774615466346
1149,0.38235444648059963,0.980068501139326
1150,0.38975842848007897,0.8676065963211238
1151,0.40542027012196663,0.7867764740441057
1152,0.40509280801007774,0.7202393913645159
1153,0.4136265259910845,0.6681279026203237
1154,0.7346872978043669,0.6167751286777816
1155,0.9743597960848034,0.585981712393425
1156,0.9614710329252141,0.5703622865991564
1157,0.973397081136638,0.5453328529283036
1158,0.6409962340625392,0.6023937068316013
1159,0.8500643957841882,0.6281163921097377
1160,0.8423321454665637,0.6748873870400965
1161,0.8486016650775156,0.7201447587387448
1162,0.6213658588202741,0.7644628982342999
1163,0.5226582783637385,0.7860902033153195
1164,0.48371303886688494,0.7969933785525849
1165,0.47579105958663737,0.7718959526588367
1166,0.4650591086952659,0.7220390790090201
1167,0.5678863417979291,0.6723978865860253
1168,1.00293489859513,0.6318468126521544
1169,0.8075856528543319,0.6680406791054134
1170,0.7421907524867918,0.6637928048124279
1171,0.25864186352104473,0.6537786655144505
1172,0.2713766741962833,0.5947826853588035
1173,0.2711635146214503,0.5597837668964044
1174,0.2723153761910209,0.5346342905221756
1175,0.27136822817360184,0.5134945242545893
1176,0.26793278773520035,0.49305224111328566
1177,0.26474739313454715,0.4733396090172792
1178,1.2194395322799108,0.44302571415094094
1179,1.4068333968585338,0.46467617751941903
1180,1.4926795937529482,0.5246009519198391
1181,3.0427824973378654,0.5996498360464548
1182,2.235924893599351,0.8780638994281368
1183,1.6256748676524153,1.0745187213684437
1184,1.2355916498441857,1.2099698566715402
1185,1.0298189145611978,1.3062974840368566
1186,1.072524617208699,1.3821425526756164
1187,1.251907294340161,1.462601735622966
1188,1.4319799262890782,1.5613177257435276
1189,1.4455534093958182,1.5825717651444442
1190,1.4514886565369856,1.5864437663981727
1191,1.5790818849326924,1.5823246726765763
1192,2.1524287646871323,1.4359546114360593
1193,1.7037903751023045,1.4276049985448374
1194,1.7604415064311674,1.435416549289826
1195,1.3748768882703877,1.4879015349485243
1196,1.1187664822714456,1.5224073323194434
1197,1.1012252202199517,1.527031518825718
1198,0.9188099024039271,1.511963311413697
1199,0.9413450666380078,1.460646309025182
1200,0.6918864310667172,1.4102254747494007
1201,0.5607252649245063,1.3342652522023741
1202,0.5695495036754283,1.2324295902015554
1203,0.6058633278200577,1.0741416641003851
1204,0.5780198910762738,0.9643489593721604
1205,0.597579587525864,0.846106797836671
1206,0.5925247604386211,0.7683770677622187
1207,0.6320083473948663,0.7157528955789363
1208,0.9237723709528495,0.6688312082964277
1209,0.943360362359243,0.66932745515132
1210,0.90701541350157,0.6695289847234435
1211,0.9112389612478581,0.6910418829669287
1212,1.0823118895586437,0.7260932525992639
1213,1.0904508295141102,0.7773694911875854
1214,1.4471885399178612,0.8258282413569906
1215,1.5663270794215634,0.9127451062411496
1216,1.6768015998101946,1.0096198554307194
1217,2.645015668560054,1.1180475393678768
1218,2.4759538120869666,1.3193482714843956
1219,0.9162689503753475,1.474566415597807
1220,0.5707850553880165,1.4718572743994176
1221,0.5981531151506388,1.4382342385880622
1222,0.5867133671242007,1.4069256539783404
1223,0.5978802263329397,1.357365801734896
1224,0.6761258805827808,1.308108741416779
1225,0.7110636112910724,1.2310024754832711
1226,0.7385110862844728,1.145476128670222
1227,2.4104130896915836,1.0516470773176496
1228,0.9156282549736687,1.0281868194308026
1229,0.6874737551766472,0.8721542637194728
1230,0.7043307156167731,0.8492747441996029
1231,0.7609811349422,0.8626293102224786
1232,0.9348760073990168,0.8789121122016346
1233,0.8097129927135438,0.9137283762291162
1234,0.2799024201868638,0.9349116528671766
1235,0.28203680436034434,0.8952893068275849
1236,0.28080836800217435,0.8523866261345121
1237,0.2804315341977928,0.8066163543062823
1238,0.20329733866776944,0.5936181987569032
1239,0.20601951988961537,0.5223851071263133
1240,0.2040185419582714,0.4742396835976101
1241,0.24681184469893833,0.42420846623176
1242,0.25091032341218905,0.37279153720743374
1243,0.2623366985584586,0.30439496880875094
1244,0.2697500185416098,0.24965733939324242
1245,1.8427863862643539,0.24864209922871705
1246,0.46531149970137,0.404717057419118
1247,0.4430681696768347,0.42316737058903764
1248,0.4333687632115419,0.4394310341369418
1249,0.4215419326096027,0.46243817659131903
1250,0.4256199464943059,0.48399041786331776
1251,0.41786719794007204,0.5061505583169212
1252,0.4158630577718154,0.5232560936410345
1253,1.8237266932438836,0.5397513670769972
1254,1.60948591622722,0.6958903665455397
1255,1.606586376614342,0.8298639563141007
1256,0.42659115516832263,0.8062439553490994
1257,0.41911704193780513,0.8023719208957948
1258,0.42345338663752213,0.7999768081218919
1259,0.41945327328726384,0.7989852704644899
1260,0.4195376214812975,0.7987764045322561
1261,0.43843067079152465,0.7981681720309551
1262,0.43351188618490893,0.8002245193161004
1263,1.372763630418263,0.8019894021574098
1264,1.2264366928169872,0.7568930958748477
1265,0.6935086512450095,0.7185881735338244
1266,0.5883001144544108,0.6272804009968912
1267,0.48395402720873937,0.6434512969255
1268,0.46916505069008974,0.6499349954525935
1269,0.4776047013360703,0.6545061618578502
1270,0.4833468643444743,0.6603213046627309
1271,0.48548242236594774,0.6667022289490485
1272,0.5245621279399899,0.6714074041064908
1273,0.5200311133637767,0.6805124282819989
1274,0.7910674002225171,0.5952391765765503
1275,0.792848495797612,0.5517022473171033
1276,0.7931129802128694,0.5616362317723635
1277,0.8021014762062363,0.5821175183482094
1278,0.7681732851642198,0.613932263247959
1279,0.7569299425594672,0.643833086695372
1280,1.3952868964388216,0.6717656108177117
1281,1.3881335516310456,0.7629596140271465
1282,1.4178196767875915,0.8532247269536561
1283,1.4484014077889629,0.9425504818384166
1284,1.3603238613003097,1.035387511280935
1285,1.3295379068799689,1.0923131573887144
1286,1.8809833925842903,1.14598209849695
1287,1.890936334494203,1.2547691397340919
1288,1.9228816562811277,1.3636526255628887
1289,2.029559703895104,1.4791234626745795
1290,2.0048148570678466,1.6063864388081435
1291,2.0933132751216013,1.6673392348710458
1292,2.542310960927871,1.7378572072201013
1293,2.4457389294895853,1.8503063356341294
1294,2.5789910769163766,1.9500400878041915
1295,2.6973340264444734,2.071906809365798
1296,0.7257894202846106,2.208686421322249
1297,0.7300687644480855,2.0931670240922804
1298,0.769074337631468,1.9770802670876688
1299,0.8000958551613784,1.8616995352227028
1300,0.7365096735570706,1.7387531503493303
1301,0.012356464718065079,1.6119226319982531
1302,0.0123710331456582,1.4038269509578991
1303,0.012350434073042652,1.150832958179678
1304,0.012352044847602111,0.9074941086380235
1305,0.0123558510552692,0.6508302054311461
1306,0.012370986660830885,0.38233238789222573
1307,0.012371265283377442,0.3109905445298478
1308,1.4079859322927086,0.23922079461337695
1309,1.395108572683745,0.303111954079501
1310,1.0543689852251805,0.3626132258317377
1311,0.8352784270347489,0.39439915699854866
1312,0.6932862925781902,0.4766913532302171
1313,0.6002024476604265,0.5447828791734703
1314,0.5946199837253664,0.6035680805322087
1315,0.6571512361019459,0.6617948744199851
1316,0.7128194874962946,0.7262744129246528
1317,2.1655588532792396,0.7963192630081991
1318,2.1155060389967657,1.0116380218077854
1319,2.010989978687099,1.082390032478191
1320,2.032403253034578,1.1439781730785266
1321,1.9902764453534625,1.2417815998594661
1322,1.9410936294935865,1.3572814016913377
1323,2.1517069234562514,1.4820621353828773
1324,2.25141969072018,1.6372125829624598
1325,2.9336134161561995,1.8028925536619411
1326,2.1740949374362217,2.0305387716673664
1327,1.2137150471592935,2.176666316661359
1328,0.02410797478144974,2.081481936049365
1329,0.02412792173542443,1.8723421296278329
1330,0.02413967134580489,1.6736559239326656
1331,0.024203130721487894,1.4728295657637882
1332,0.024240155430865235,1.2762222343005907
1333,0.02425609049559623,1.0845368868943184
1334,0.024179344206800676,0.871791803598253
1335,1.5788681127519557,0.6490677689469151
1336,1.5889797252584523,0.5135932386064906
1337,1.4532570869631156,0.4550817173887138
1338,1.7074409245399222,0.47903592136909595
1339,1.7082642575250753,0.6473692163449432
1340,1.4936998778040766,0.8157828499239084
1341,1.3851854384991003,0.9627388705697355
1342,1.3850246509164295,1.0988371013474967
1343,1.249334067468652,1.2349155508960532
1344,0.7755123088816406,1.357423348593359
1345,0.7695946053266147,1.4325566450608425
1346,0.7569307215019121,1.3516292943183086
1347,0.7778131474266774,1.2684243939426545
1348,0.8243052002837361,1.2008799999890107
1349,0.8241376843134964,1.1125664275633922
1350,0.8304102574131894,1.0241537702422343
1351,1.094511681024195,0.9578248082031455
1352,1.167088808788702,0.928757432455655
1353,1.1583828397453877,0.9069638482428821
1354,1.1432367460599002,0.8978687254705559
1355,1.0446798788080438,0.9346411691883819
1356,0.9926106520005672,0.9621496965365248
1357,0.966633509879487,0.9857176895863902
1358,2.2484698212327068,1.0045997258316712
1359,2.8600418032475052,1.1470161879265683
1360,3.2344957143377573,1.3506065998199692
1361,1.8409129774914836,1.591015145512426
1362,1.6465337903142823,1.6656552751591547
1363,1.6438799193066531,1.713599773311713
1364,1.6035113056225856,1.7621494812678393
1365,1.4306494639473217,1.808176937224108
1366,1.581296576603041,1.846773895738036
1367,1.3980477875417352,1.9056424881982832
1368,1.5832802349273676,1.948783915964508
1369,1.5503275605405784,1.8822649573339743
1370,1.5298511659610143,1.7512935330632815
1371,1.5259627302096408,1.580829078225607
1372,1.8746761801026692,1.5493340534974227
1373,0.14663912188867056,1.5721482924762615
1374,0.14605306050697034,1.4224242127344633
1375,0.14644806220478734,1.2766783882229018
1376,0.14672995234648398,1.148258248048648
1377,0.1469143023240018,1.0048015856229926
1378,0.1484944143920622,0.8796882371012191
1379,0.14957773230116414,0.7362096550476886
1380,1.8362108168954612,0.5961346722237472
1381,1.7861971642611294,0.6267706373171918
1382,1.9107295040421022,0.6527940807223407
1383,2.4333696716310347,0.656399413116284
1384,1.4812375735159302,0.8850724680905205
1385,1.319547901202012,1.0185909193914164
1386,0.8026817458394084,1.1359009032911387
1387,0.4575638250502204,1.2014960826404315
1388,0.4431703356162608,1.2325610349130534
1389,0.4978272286824317,1.262028627035473
1390,0.59597547195826,1.2968535766735998
1391,0.6313951215135903,1.1728300421798796
1392,0.6149072952329754,1.0573498379051258
1393,0.6143985603312202,0.9277676170242131
1394,0.975069064263241,0.7458705058942317
1395,1.5196726021186646,0.6952536549689627
1396,1.134896920510077,0.7152661250606279
1397,0.8349058788795691,0.7484876425276948
1398,0.8725641091381066,0.7862218479106298
1399,0.8654473877871606,0.8291612252628143
1400,0.8502922498641509,0.8659232411732871
1401,0.7216096876830836,0.8913549189638763
1402,0.706531006767803,0.9003763755808256
1403,0.7686943500968726,0.9095387467343083
1404,0.7734073431534949,0.9249683257108737
1405,0.7563704422199881,0.9048021535998989
1406,0.7579542710968435,0.8284719376100315
1407,0.8238153076097015,0.790777672668708
1408,1.056241455152292,0.7896686155417212
1409,1.3283962035729928,0.8080363501431398
1410,0.7886554940085558,0.8543312317217231
1411,0.8740683906229606,0.8481675561361636
1412,0.6513491085595464,0.8634134264301512
1413,0.652606527709627,0.8578952366093254
1414,0.5526373930063492,0.846286454370601
1415,0.5479291320421826,0.8242094593558864
1416,0.5515976626608025,0.8033653283381058
1417,0.5891841303817456,0.7827296674945017
1418,0.5883718301068354,0.7592665497717062
